FONT                                                                   ;ISBOLD;ISITALIC;ONLINE;;ONPAGE;ORDER;PUBLICATION       ;SIZE;TEXT
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;72.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Legalität
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;73.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;illegal
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;74.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Wert/Preis
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;75.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;70 Silbertaler / 200 Silbertaler
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;76.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Sucht
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;77.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;1-5 auf 1W20 (Probe bei jeder Anwendung fällig)<br> 1 Anwendung alle 2 Tage
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;78.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Mibel-Absud
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;79.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;80.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Stängel und Blütenkolben des Mibelrohrs werden mit Wasser und Alkohol gekocht. Der entstandene Sud stärkt Kopf und Hand, ist aber stark suchterzeugend.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;81.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Stufe
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;82.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;4
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;83.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Art
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;84.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Einnahmegift, pflanzlich
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;85.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Widerstand
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;86.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Zähigkeit
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;87.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Einnahme
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;88.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Mibel-Absud wird getrunken. Meistens wird er mit Tee gemischt.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;89.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Wirkung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;90.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;+1 KL, +1 GE / bei 1-3 auf 1W6: +1 KL, bei 4-6: +1 GE
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;91.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Nebenwirkung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;92.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;keine
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;93.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Überdosierung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;94.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;1 Stufe
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;95.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Betäubung
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;96.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Beginn
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;97.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;1 Minute
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;98.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Dauer
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;99.0  ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;1 Stunde
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;100.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Legalität
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;101.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;legal
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;102.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Wert/Preis
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;103.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;20 Silbertaler / 35 Silbertaler
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;104.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Sucht
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;105.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;1-15 auf 1W20 (Probe ab der 2. Anwendung im selben Monat fällig), siehe Mibelsucht (Seite
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;106.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;302
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;107.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;)
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;108.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Moarana-Liebessaft
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;109.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;110.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Alternativer Name
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;111.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Lianen-Trunk (Horasreich)Der aus der Moarana-Liane gewonnene Liebessaft steigert Potenz und Ausdauer.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;112.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Stufe
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;113.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;4
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;114.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Art
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;115.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Einnahmegift, pflanzlich
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;116.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Widerstand
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;117.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Zähigkeit
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;118.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Einnahme
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;119.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Moarana-Liebessaft wird getrunken.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;120.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Wirkung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;121.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;1 Stufe
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;122.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Berauscht
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;123.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;, gesteigertes körperliches Durchhaltevermögen (Proben auf
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;124.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Kraftakt
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;125.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;+1 und
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;126.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Be
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;127.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;-
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;128.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;tören (Liebesspiel)
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;129.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;+2) / 1 Stufe
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;130.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Berauscht
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;131.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Nebenwirkung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;132.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;am Ende der Wirkungsdauer Gliederschmerzen und Müdigkeit (1 Stufe
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;133.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Betäubung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;134.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;)
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;135.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Überdosierung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;136.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Dauer +1 Stunde, Verlust von 1 LeP pro Überdosierungs-Anwendung
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;137.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Beginn
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;138.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;5 Minuten
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;139.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Dauer
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;140.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;4 Stunden
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;141.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Legalität
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;142.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;legal
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;143.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Wert/Preis
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;144.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;6 Silbertaler / 15 Silbertaler
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;145.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Sucht
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;146.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;1-2 auf W20 (Probe bei jeder Anwendung fällig)<br> 1 Anwendung alle 1W3 Tage
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;147.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Quinja-Schnaps
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;148.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;149.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Aus Quinja-Beeren gebrannter Schnaps klärt Körper und Geist von Anstrengung – wenn man ihn in Maßen genießt.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;150.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Stufe
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;151.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;3
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;152.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Art
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;153.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Einnahmegift, pflanzlich
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;154.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Widerstand
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;155.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Zähigkeit
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;156.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Einnahme
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;157.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Quinja-Schnaps wird getrunken.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;158.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Wirkung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;159.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;1 Stufe
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;160.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Betäubung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;161.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;wird abgebaut, 2 Stufen
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;162.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Be
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;163.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;-rauscht
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;164.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;/ 1 Stufe
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;165.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Berauscht
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;166.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Nebenwirkung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;167.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;säuerlicher Quinja-Atem
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;168.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Überdosierung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;169.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;1 Stufe
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;170.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Betäubung
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;171.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Beginn
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;172.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;1 Minute
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;173.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Dauer
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;174.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;2 Stunden
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;175.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Legalität
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;176.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;legal
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;177.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Wert/Preis
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;178.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;10 Silbertaler / 15 Silbertaler
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;179.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Besonderheiten
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;180.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Achaz bauen 2 Stufen
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;181.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Betäubung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;182.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;ab, wenn sie Quinja-Schnaps zu sich nehmen.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;183.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Sucht
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;184.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;1-5 auf 1W20 (Probe bei jeder 4. Anwendung fällig)<br> 1 Anwendung alle 1W3 Tage
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;185.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Rahjasine
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;186.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;187.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;188.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;189.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;Die aus der Pflanze Wasserrausch gewonnen Rahjasinen
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;190.0 ;;157   ;-1.0 ;Archiv_der_Kräuter;1000;sind getrocknete Früchte, die als sehr starkes Rahjaicum gelten und schnell süchtig machen. Zu Beginn hat der
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;1.0   ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Anwender einen leichten euphorischen Rausch, der sich zu sexuellem Verlangen steigert und zu peinlichen Annährungsversuchen führen kann.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;2.0   ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Stufe
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;3.0   ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;4
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;4.0   ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Art
PDType0Font/PDCIDFontType2, PostScript name: PSYSJK+GentiumBasic       ;false ;false   ;5.0   ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Einnahmegift, pflanzlich
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;6.0   ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Widerstand
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;7.0   ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Zähigkeit
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;8.0   ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Einnahme
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;9.0   ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Rahjasinen werden gegessen.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;10.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Wirkung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;11.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Proben auf
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;12.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Willenskraft (Betören widerstehen)
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;13.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;sind um –2 erschwert, 2 Stufen
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;14.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Berauscht
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;15.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;, Nachteil
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;16.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Schlechte Eigenschaft (Lüsternheit)
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;17.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;/ Proben auf
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;18.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Willens
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;19.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;-
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;20.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;kraft (Betören widerstehen)
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;21.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;sind um –1 erschwert, 1 Stufe
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;22.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Berauscht
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;23.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;, Nachteil
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;24.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Schlechte Eigenschaft (Lüsternheit)
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;25.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Nebenwirkung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;26.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Bei einer Sucht lässt das rahjanische Interesse für 1W3 Tage nach und der Anwender wird für 1W6 Tage unfruchtbar.
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;27.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Überdosierung
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;28.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Pro zusätzlicher Anwendung sind Proben auf
PDType0Font/PDCIDFontType2, PostScript name: KNLORU+GentiumBasic-Italic;false ;true    ;29.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Willenskraft
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;30.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;, um der
PDTrueTypeFont IKMCPY+GentiumBasic-Italic                              ;false ;true    ;31.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Schlechten Eigenschaft (Lüsternheit)
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;32.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;zu widerstehen, um –1 erschwert (bis zu einem Maximum von –7).
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;33.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Beginn
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;34.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;1 Minute
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;35.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Dauer
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;36.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;1W3 Stunden
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;37.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Legalität
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;38.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;legal
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;39.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Wert/Preis
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;40.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;200 Silbertaler / 250 Silbertaler
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;41.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Sucht
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;42.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;1-2 auf 1W20 (Probe bei jeder Anwendung fällig)<br> 1 Anwendung alle 2 Tage
PDTrueTypeFont RVXELG+GentiumBasic-Bold                                ;true  ;false   ;43.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;Samthauch
PDTrueTypeFont NPZGHO+GentiumBasic                                     ;false ;false   ;44.0  ;;158   ;-1.0 ;Archiv_der_Kräuter;1000;
